URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Минимальное сечение провода,Максимальное сечение провода
https://001.com.ua/instrument-hs-700d-dlya-snyatiya-izolyatsii-s-provodov-secheniem-0-5-6-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-snyatiya-izolyatsii-s-provoda-hs-700d-photo.jpg,"Инструмент HS-700D для снятия изоляции с проводов сечением 0,5-6 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010042,A0170010042,instock,1,12,"336,62","Инструмент HS-700D для снятия изоляции с проводов сечением 0,5-6 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><ul><li>Снятие изоляции с тонкожильных проводов без повреждения проводника</li><li>Съемный регулятор длины снятия изоляции</li><li>Встроенная возвратная пружина</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Сечение зачищаемого провода, мм²</td><td>0,2-6,0</td></tr><tr><td>Вес, кг</td><td>0,22</td></tr><tr><td>Длина, мм</td><td>170</td></tr></tbody></table> ","Інструмент HS-700D для зняття ізоляції з проводів перетином 0,5-6 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><ul><li>Зняття ізоляції з тонкожильних проводів без пошкодження провідника</li><li>Знімний регулятор довжини зняття ізоляції</li><li>Вбудована поворотна пружина</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Перетин зачищуваного проводу, мм²</td><td>0,2-6,0</td></tr><tr><td>Вага, кг</td><td>0,22</td></tr><tr><td>Довжина, мм</td><td>170</td></tr></tbody></table> ","Русский ~ 0,2",Русский ~ 6
https://001.com.ua/instrument-hs-700b-dlya-snyatiya-izolyatsii-s-provodov-secheniem-0-5-6-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-snyatiya-izolyatsii-s-provoda-hs-700b-photo.jpg,"Инструмент HS-700B для снятия изоляции с проводов сечением 0,5-6 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010040,A0170010040,instock,1,12,"505,88","Инструмент HS-700B для снятия изоляции с проводов сечением 0,5-6 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><ul><li>Снятие изоляции с тонкожильных проводов без повреждения проводника</li><li>Съемный регулятор длины снятия изоляции</li><li>Встроенная возвратная пружина</li><li>Пятипозиционные прецизионно заточенные лезвия</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр зачищаемого провода, мм</td><td>1,0; 1,6; 2,0; 2,6; 3,2 (сечение 0,5-6 мм²)</td></tr><tr><td>Вес, кг</td><td>0,35</td></tr><tr><td>Длина, мм</td><td>175</td></tr></tbody></table> ","Інструмент HS-700B для зняття ізоляції з проводів перетином 0,5-6 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><ul><li>Зняття ізоляції з тонкожильних проводів без пошкодження провідника</li><li>Знімний регулятор довжини зняття ізоляції</li><li>Вбудована поворотна пружина</li><li>П'ятипозиційні прецизійно заточені леза</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр зачищуваного проводу, мм</td><td>1,0; 1,6; 2,0; 2,6; 3,2 (перетин 0,5-6 мм²)</td></tr><tr><td>Вага, кг</td><td>0,35</td></tr><tr><td>Довжина, мм</td><td>175</td></tr></tbody></table> ","Русский ~ 0,5",Русский ~ 6
https://001.com.ua/instrument-e-tool-strip-700-d-0-2-4-dlya-snyatiya-izolyatsii-s-provodov-secheniem-0-2-4-mm2-e-next,new,,,https://001.com.ua/media/photos/enext/tools/enext-instrument-dlya-snyatiya-izolyatsii-s-provoda-e-tool-strip-700d-t004003-photo.jpg,"Инструмент e.tool.strip.700.d.0,2.4 для снятия изоляции с проводов сечением 0,2-4 мм², E.NEXT",Инструмент для снятия изоляции с проводов,E.NEXT,t004003,t004003,instock,1,12,"255,40","Инструмент e.tool.strip.700.d.0,2.4 для снятия изоляции с проводов сечением 0,2-4 мм², E.NEXT","<h2>Описание товара</h2><p>Инструмент для снятия изоляции с медного и алюминиевого провода.</p><p>Материал ручек: ПВХ изоляция.</p><p>Длина снимаемая с провода изоляции регулируется дюймовой линейкой.</p><p>Диаметр проводника регулируется юстировочным винтом.</p><p>Инструмент имеет кусачки для резки жил проводников.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Сечение провода для снятия изоляции, мм²</td><td>0,5 ~ 6</td></tr><tr><td>Длина, мм</td><td>175</td></tr></tbody></table> ","Інструмент e.tool.strip.700.d.0,2.4 для зняття ізоляції з проводів перетином 0,2-4 мм², E.NEXT","<h2>Опис товару</h2><p>Інструмент для зняття ізоляції з мідного і алюмінієвого проводу.</p><p>Матеріал ручок: ПВХ ізоляція.</p><p>Довжина ізоляції, що знімається з дроту, регулюється дюймовою лінійкою.</p><p>Діаметр провідника регулюється юстувальним гвинтом.</p><p>Інструмент має кусачки для різання жил провідників.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Перетин проводу для зняття ізоляції, мм²</td><td>0,5 ~ 6</td></tr><tr><td>Довжина, мм</td><td>175</td></tr></tbody></table> ","Русский ~ 0,5",Русский ~ 6
https://001.com.ua/instrument-hs-700n-dlya-snyatiya-izolyatsii-s-provodov-secheniem-0-25-5-5-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-snyatiya-izolyatsii-s-provoda-hs-700n-photo.jpg,"Инструмент HS-700N для снятия изоляции с проводов сечением 0,25-5,5 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010043,A0170010043,instock,1,12,"556,47","Инструмент HS-700N для снятия изоляции с проводов сечением 0,25-5,5 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><ul><li>Снятие изоляции с тонкожильных проводов без повреждения проводника</li><li>Съемный регулятор длины снятия изоляции</li><li>Встроенная возвратная пружина</li><li>Шестипозиционные прецизионно заточенные лезвия</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр зачищаемого провода, мм</td><td>0,5; 1,2; 1,6; 2,0; 2,6; 3,0 (сечение 0,25-5,5 мм²)</td></tr><tr><td>Вес, кг</td><td>0,35</td></tr><tr><td>Длина, мм</td><td>175</td></tr></tbody></table> ","Інструмент HS-700N для зняття ізоляції з проводів перетином 0,25-5,5 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><ul><li>Зняття ізоляції з тонкожильних проводів без пошкодження провідника</li><li>Знімний регулятор довжини зняття ізоляції</li><li>Вбудована поворотна пружина</li><li>Шестипозиційні прецизійно заточені леза</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр зачищуваного проводу, мм</td><td>0,5; 1,2; 1,6; 2,0; 2,6; 3,0 (перетин 0,25-5,5 мм²)</td></tr><tr><td>Вага, кг</td><td>0,35</td></tr><tr><td>Довжина, мм</td><td>175</td></tr></tbody></table> ","Русский ~ 0,25","Русский ~ 5,5"
https://001.com.ua/instrument-e-tool-strip-700-a-0-5-2-dlya-snyatiya-izolyatsii-s-provodov-secheniem-0-5-2-mm2-e-next,new,,,https://001.com.ua/media/photos/enext/tools/enext-instrument-dlya-snyatiya-izolyatsii-s-provoda-e-tool-strip-700a-t004001-photo.jpg,"Инструмент e.tool.strip.700.a.0,5.2 для снятия изоляции с проводов сечением 0,5-2 мм², E.NEXT",Инструмент для снятия изоляции с проводов,E.NEXT,t004001,t004001,instock,1,12,"335,48","Инструмент e.tool.strip.700.a.0,5.2 для снятия изоляции с проводов сечением 0,5-2 мм², E.NEXT","<h2>Описание товара</h2><p>Инструмент для снятия изоляции с медного и алюминиевого провода.</p><p>Материал ручек: ПВХ изоляция</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Сечение провода для снятия изоляции, мм²</td><td>0,5; 1,2; 1,6; 2</td></tr><tr><td>Длина, мм</td><td>165</td></tr></tbody></table> ","Інструмент e.tool.strip.700.a.0,5.2 для зняття ізоляції з проводів перетином 0,5-2 мм², E.NEXT","<h2>Опис товару</h2><p>Інструмент для зняття ізоляції з мідного і алюмінієвого проводу.</p><p>Матеріал ручок: ПВХ ізоляція</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Перетин проводу для зняття ізоляції, мм²</td><td>0,5; 1,2; 1,6; 2</td></tr><tr><td>Довжина, мм</td><td>165</td></tr></tbody></table> ","Русский ~ 0,5",Русский ~ 2
https://001.com.ua/instrument-e-tool-strip-700-b-1-3-2-dlya-snyatiya-izolyatsii-s-provodov-secheniem-1-3-2-mm2-e-next,new,,,https://001.com.ua/media/photos/enext/tools/enext-instrument-dlya-snyatiya-izolyatsii-s-provoda-e-tool-strip-700b-t004002-photo.jpg,"Инструмент e.tool.strip.700.b.1.3,2 для снятия изоляции с проводов сечением 1-3,2 мм², E.NEXT",Инструмент для снятия изоляции с проводов,E.NEXT,t004002,t004002,instock,1,12,"294,86","Инструмент e.tool.strip.700.b.1.3,2 для снятия изоляции с проводов сечением 1-3,2 мм², E.NEXT","<h2>Описание товара</h2><p>Инструмент для снятия изоляции с медного и алюминиевого провода.</p><p>Материал ручек: ПВХ изоляция</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Сечение провода для снятия изоляции, мм²</td><td>1; 1,6; 2,0; 2,6; 3,2</td></tr><tr><td>Длина, мм</td><td>165</td></tr></tbody></table> ","Інструмент e.tool.strip.700.b.1.3,2 для зняття ізоляції з проводів перетином 1-3,2 мм², E.NEXT","<h2>Опис товару</h2><p>Інструмент для зняття ізоляції з мідного і алюмінієвого проводу.</p><p>Матеріал ручок: ПВХ ізоляція</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Перетин проводу для зняття ізоляції, мм²</td><td>1; 1,6; 2,0; 2,6; 3,2</td></tr><tr><td>Довжина, мм</td><td>165</td></tr></tbody></table> ",Русский ~ 1,"Русский ~ 3,2"
https://001.com.ua/instrument-e-tool-strip-700-n-0-5-3-2-dlya-snyatiya-izolyatsii-s-provodov-secheniem-0-5-3-2-mm2-e-next,new,,,https://001.com.ua/media/photos/enext/tools/enext-instrument-dlya-snyatiya-izolyatsii-s-provoda-e-tool-strip-700n-t004004-photo.jpg,"Инструмент e.tool.strip.700.n.0,5.3,2 для снятия изоляции с проводов сечением 0,5-3,2 мм², E.NEXT",Инструмент для снятия изоляции с проводов,E.NEXT,t004004,t004004,instock,1,12,"291,16","Инструмент e.tool.strip.700.n.0,5.3,2 для снятия изоляции с проводов сечением 0,5-3,2 мм², E.NEXT","<h2>Описание товара</h2><p>Инструмент для снятия изоляции с медного и алюминиевого провода.</p><p>Материал ручек: ПВХ изоляция</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Сечение провода для снятия изоляции, мм²</td><td>0,5; 1,2; 1,6; 2; 2,6; 3,2</td></tr><tr><td>Длина, мм</td><td>165</td></tr></tbody></table> ","Інструмент e.tool.strip.700.n.0,5.3,2 для зняття ізоляції з проводів перетином 0,5-3,2 мм², E.NEXT","<h2>Опис товару</h2><p>Інструмент для зняття ізоляції з мідного і алюмінієвого проводу.</p><p>Матеріал ручок: ПВХ ізоляція</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Перетин проводу для зняття ізоляції, мм²</td><td>0,5; 1,2; 1,6; 2; 2,6; 3,2</td></tr><tr><td>Довжина, мм</td><td>165</td></tr></tbody></table> ","Русский ~ 0,5","Русский ~ 3,2"
https://001.com.ua/instrument-hs-700a-dlya-snyatiya-izolyatsii-s-provodov-secheniem-0-25-2-5-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-snyatiya-izolyatsii-s-provoda-hs-700a-photo.jpg,"Инструмент HS-700A для снятия изоляции с проводов сечением 0,25-2,5 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010039,A0170010039,outofstock,1,12,"391,54","Инструмент HS-700A для снятия изоляции с проводов сечением 0,25-2,5 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><ul><li>Снятие изоляции с тонкожильных проводов без повреждения проводника</li><li>Съемный регулятор длины снятия изоляции</li><li>Встроенная возвратная пружина</li><li>Четырехпозиционные прецизионно заточенные лезвия</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр зачищаемого провода, мм</td><td>0,5; 1,2; 1,6; 2,0 (сечение 0,25-2,5 мм²)</td></tr><tr><td>Вес, кг</td><td>0,35</td></tr><tr><td>Длина, мм</td><td>175</td></tr></tbody></table> ","Інструмент HS-700A для зняття ізоляції з проводів перетином 0,25-2,5 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><ul><li>Зняття ізоляції з тонкожильних проводів без пошкодження провідника</li><li>Знімний регулятор довжини зняття ізоляції</li><li>Вбудована поворотна пружина</li><li>Чотирьохпозиційні прецизійно заточені леза</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр зачищуваних проводів, мм</td><td>0,5; 1,2; 1,6; 2,0 (перетин 0,25-2,5 мм²)</td></tr><tr><td>Вага, кг</td><td>0,35</td></tr><tr><td>Довжина, мм</td><td>175</td></tr></tbody></table> ","Русский ~ 0,25","Русский ~ 2,5"
https://001.com.ua/avtomaticheskiy-stripper-as-0-18-2-5-mm2-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-avtomaticheskiy-stripper-as-0-18-2-5-mm-photo.jpg ;; https://001.com.ua/media/photos/iek/instrument/iek-avtomaticheskiy-stripper-as-0-18-2-5-mm-1-photo.jpg ;; https://001.com.ua/media/photos/iek/instrument/iek-avtomaticheskiy-stripper-as-0-18-2-5-mm-2-photo.jpg,"Автоматический стриппер АС 0,18-2,5 мм², IEK",Инструмент для снятия изоляции с проводов,IEK,TFS-D3,TFS-D3,outofstock,1,12,"361,02","Автоматический стриппер АС 0,18-2,5 мм², IEK","<h2>Описание товара</h2><p>Инструмент позволяет быстро снять изоляцию с проводов и кабелей различных сечений не нарушая при этом целостности токоведущих жил.</p><p>Функции:</p><p>- нарезка провода; <br/> - снятие изоляции; <br/> - применим для одножильных и многожильных проводов сечением 0,18-2,5 мм<sup>2</sup>; <br/> - снабжен регулятором усилия</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Минимальное сечение провода, мм²</td><td>0,18</td></tr><tr><td>Максимальное сечение провода, мм²</td><td>2,5</td></tr></tbody></table>","Автоматичний стрипер АС 0,18-2,5 мм², IEK","<h2>Опис товару</h2><p>Інструмент дозволяє швидко зняти ізоляцію з проводів та кабелів різних перетинів не порушуючи при цьому цілісності струмоведучих жил.</p><p>Функції:</p><p>- нарізка проводу;<br/>- зняття ізоляції;<br/>- може застосовуватись для одножильних і багатожильних проводів перетином 0,18-2,5 мм<sup>2</sup>;<br/>- забезпечений регулятором зусилля</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Мінімальний перетин проводу, мм²</td><td>0,18</td></tr><tr><td>Максимальний перетин проводу, мм²</td><td>2,5</td></tr></tbody></table>","Русский ~ 0,18","Русский ~ 2,5"
