URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Степень защиты
https://001.com.ua/korobka-km41206-01-raspayachnaya-dlya-o-u-50x50x20-mm-belaya-s-kontaktnoy-gruppoy-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41206-01-raspayachnaya-dlya-otkrytoy-ustanovki-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41206-photo.jpg,"Коробка КМ41206-01 распаячная для о/у 50x50x20 мм белая (с контактной группой), IEK",Монтажные коробки,IEK,UKO10-050-050-020-K01,UKO10-050-050-020-K01,outofstock,1,12,"36,63","Коробка КМ41206-01 распаячная для о/у 50x50x20 мм белая (с контактной группой), IEK","<h2>Описание товара</h2><p>Монтажные коробки для открытого монтажа предназначены для разветвления проводов и кабелей, также для скрытия и дополнительной защиты мест коммутации. Коробки для открытого монтажа используются как часть системы электрической канализации, состоящей из кабельных каналов. Для удобства коммутации коробки поставляются в комплекте с клеммной колодкой.</p><ul><li>Материал изготовления — полистирол.</li><li>Цвет — белый.</li><li>Степень защиты — IP20.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>открытой установки</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ41206-01 розпаячна для в/в 50x50x20 мм біла (з контактною групою), IEK","<h2>Опис товару</h2><p>Монтажні коробки для відкритого монтажу призначені для розгалуження проводів та кабелів, також для приховування і додаткового захисту місць комутації. Коробки для відкритого монтажу використовуються як частина системи електричної каналізації, що складається з кабельних каналів. Для зручності комутації коробки поставляються в комплекті з клемною колодкою.</p><ul><li>Матеріал виготовлення — полістирол.</li><li>Колір — білий.</li><li>Ступінь захисту — IP20.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>відкритого встановлення</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Открытой установки,Русский ~ IP20
https://001.com.ua/korobka-km41236-raspayachnaya-dlya-o-u-70x70x40-mm-ip44-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41236-raspayachnaya-dlya-otkrytoy-ustanovki-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41236-photo.jpg,"Коробка КМ41236 распаячная для о/у 70x70x40 мм IP44, IEK",Монтажные коробки,IEK,UKOZ11-070-070-040-K41-44,UKOZ11-070-070-040-K41-44,outofstock,1,12,"44,91","Коробка КМ41236 распаячная для о/у 70x70x40 мм IP44, IEK","<h2>Описание товара</h2><p>Монтажные коробки для открытого монтажа предназначены для разветвления проводов и кабелей, также для скрытия и дополнительной защиты мест коммутации. Коробки для открытого монтажа используются как часть системы электрической канализации, состоящей из жестких и гофрированных труб. Некоторые типы коробок (степень защиты IP44, IP55) могут быть использованы на открытом воздухе, а также во влажных и пыльных помещениях.</p><ul><li>Материал изготовления — полистирол.</li><li>Цвет — RAL 7035.</li><li>Степень защиты — IP44.</li><li>Рабочая температура — от -25 до +40 °С.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>открытой установки</td></tr><tr><td>Степень защиты</td><td>IP44</td></tr></tbody></table>","Коробка КМ41236 розпаячна для в/в 70x70x40 мм IP44, IEK","<h2>Опис товару</h2><p>Монтажні коробки для відкритого монтажу призначені для розгалуження проводів та кабелів, також для приховування і додаткового захисту місць комутації. Коробки для відкритого монтажу використовуються як частина системи електричної каналізації, що складається з жорстких і гофрованих труб. Деякі типи коробок (ступінь захисту IP44, IP55) можуть бути використані на відкритому повітрі, а також у вологих і запилених приміщеннях.</p><ul><li>Матеріал виготовлення — полістирол.</li><li>Колір — RAL 7035.</li><li>Ступінь захисту — IP44.</li><li>Робоча температура — від -25 до +40 °С.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>відкритого встановлення</td></tr><tr><td>Ступінь захисту</td><td>IP44</td></tr></tbody></table>",Русский ~ Открытой установки,Русский ~ IP44
https://001.com.ua/korobka-km41245-raspayachnaya-dlya-o-u-190x140x120-mm-ip44-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41245-raspayachnaya-dlya-otkrytoy-ustanovki-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41245-km41246-photo.jpg,"Коробка КМ41245 распаячная для о/у 190x140x120 мм IP44, IEK",Монтажные коробки,IEK,UKO10-190-140-120-K41-44,UKO10-190-140-120-K41-44,outofstock,1,12,"220,50","Коробка КМ41245 распаячная для о/у 190x140x120 мм IP44, IEK","<h2>Описание товара</h2><p>Монтажные коробки для открытого монтажа предназначены для разветвления проводов и кабелей, также для скрытия и дополнительной защиты мест коммутации. Коробки для открытого монтажа используются как часть системы электрической канализации, состоящей из жестких и гофрированных труб. Некоторые типы коробок (степень защиты IP44, IP55) могут быть использованы на открытом воздухе, а также во влажных и пыльных помещениях.</p><ul><li>Материал изготовления — полистирол.</li><li>Цвет — RAL 7035.</li><li>Степень защиты — IP44.</li><li>Рабочая температура — от -25 до +40 °С.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>открытой установки</td></tr><tr><td>Степень защиты</td><td>IP44</td></tr></tbody></table>","Коробка КМ41245 розпаячна для в/в 190x140x120 мм IP44, IEK","<h2>Опис товару</h2><p>Монтажні коробки для відкритого монтажу призначені для розгалуження проводів та кабелів, також для приховування і додаткового захисту місць комутації. Коробки для відкритого монтажу використовуються як частина системи електричної каналізації, що складається з жорстких і гофрованих труб. Деякі типи коробок (ступінь захисту IP44, IP55) можуть бути використані на відкритому повітрі, а також у вологих і запилених приміщеннях.</p><ul><li>Матеріал виготовлення — полістирол.</li><li>Колір — RAL 7035.</li><li>Ступінь захисту — IP44.</li><li>Робоча температура — від -25 до +40 °С.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>відкритого встановлення</td></tr><tr><td>Ступінь захисту</td><td>IP44</td></tr></tbody></table>",Русский ~ Открытой установки,Русский ~ IP44
https://001.com.ua/korobka-km41212-04-raspayachnaya-dlya-o-u-75x75x20-mm-sosna-s-kontaktnoy-gruppoy-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41212-04-raspayachnaya-dlya-otkrytoy-ustanovki-sosna-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41212-photo.jpg,"Коробка КМ41212-04 распаячная для о/у 75x75x20 мм сосна (с контактной группой), IEK",Монтажные коробки,IEK,UKO10-075-075-020-K34,UKO10-075-075-020-K34,outofstock,1,12,"70,38","Коробка КМ41212-04 распаячная для о/у 75x75x20 мм сосна (с контактной группой), IEK","<h2>Описание товара</h2><p>Монтажные коробки для открытого монтажа предназначены для разветвления проводов и кабелей, также для скрытия и дополнительной защиты мест коммутации. Коробки для открытого монтажа используются как часть системы электрической канализации, состоящей из кабельных каналов. Для удобства коммутации коробки поставляются в комплекте с клеммной колодкой.</p><ul><li>Материал изготовления — полистирол.</li><li>Цвет — сосна.</li><li>Степень защиты — IP20.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>открытой установки</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ41212-04 розпаячна для в/в 75x75x20 мм сосна (з контактною групою), IEK","<h2>Опис товару</h2><p>Монтажні коробки для відкритого монтажу призначені для розгалуження проводів та кабелів, також для приховування і додаткового захисту місць комутації. Коробки для відкритого монтажу використовуються як частина системи електричної каналізації, що складається з кабельних каналів. Для зручності комутації коробки поставляються в комплекті з клемною колодкою.</p><ul><li>Матеріал виготовлення — полістирол.</li><li>Колір — сосна.</li><li>Ступінь захисту — IP20.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>відкритого встановлення</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Открытой установки,Русский ~ IP20
https://001.com.ua/korobka-km40002-ustanovochnaya-dlya-tverdyh-sten-d65x40-mm-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km40002-ustanovochnaya-dlya-tverdyh-sten-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km40002-photo.jpg,"Коробка КМ40002 установочная для твердых стен d65x40 мм, IEK",Монтажные коробки,IEK,UKT10-065-040-000,UKT10-065-040-000,outofstock,1,12,"6,43","Коробка КМ40002 установочная для твердых стен d65x40 мм, IEK","<h2>Описание товара</h2><p>Установочные и распределительные коробки данной серии предназначены для монтажа в сплошные кирпичные или бетонные стены различных электроустановочных изделий: розеток, выключателей, диммеров. Используя крышку, изделия можно применять в качестве распаячной (разветвительной) коробки для развода кабеля и проводов.</p><p>Материал изготовления - полипропилен.</p><p>Степень защиты - IP20.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для твердых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ40002 установча для твердих стін d65x40 мм, IEK","<h2>Опис товару</h2><p>Установчі та розподільні коробки даної серії призначені для монтажу в суцільні цегельні або бетонні стіни різних електроустановочних виробів: розеток, вимикачів, димерів. Використовуючи кришку, вироби можна застосовувати в якості розпаячної (розгалужувальної) коробки для розведення кабелю і проводів.</p><p>Матеріал виготовлення - поліпропілен.</p><p>Ступінь захисту - IP20.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для твердих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Для твердых стен,Русский ~ IP20
https://001.com.ua/korobka-km41005-raspayachnaya-dlya-tverdyh-sten-d70x30-mm-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41005-raspayachnaya-dlya-tverdyh-sten-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41005-photo.jpg,"Коробка КМ41005 распаячная для твердых стен d70x30 мм, IEK",Монтажные коробки,IEK,UKT01-070-030-000,UKT01-070-030-000,outofstock,1,12,"10,53","Коробка КМ41005 распаячная для твердых стен d70x30 мм, IEK","<h2>Описание товара</h2><p>Установочные и распределительные коробки данной серии предназначены для монтажа в сплошные кирпичные или бетонные стены различных электроустановочных изделий: розеток, выключателей, диммеров. Используя крышку, изделия можно применять в качестве распаячной (разветвительной) коробки для развода кабеля и проводов.</p><p>Материал изготовления - полипропилен.</p><p>Степень защиты - IP20.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для твердых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ41005 розпаячна для твердих стін d70x30 мм, IEK","<h2>Опис товару</h2><p>Установчі та розподільні коробки даної серії призначені для монтажу в суцільні цегельні або бетонні стіни різних електроустановочних виробів: розеток, вимикачів, димерів. Використовуючи кришку, вироби можна застосовувати в якості розпаячної (розгалужувальної) коробки для розведення кабелю і проводів.</p><p>Матеріал виготовлення - поліпропілен.</p><p>Ступінь захисту - IP20.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для твердих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Для твердых стен,Русский ~ IP20
https://001.com.ua/korobka-km40021-ustanovochnaya-d65x40-mm-dlya-polyh-sten-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km40021-ustanovochnaya-dlya-polyh-sten-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km40021-photo.jpg,"Коробка КМ40021 установочная d65x40 мм для полых стен, IEK",Монтажные коробки,IEK,UKG10-065-040-000-M,UKG10-065-040-000-M,outofstock,1,12,"19,13","Коробка КМ40021 установочная d65x40 мм для полых стен, IEK","<h2>Описание товара</h2><p>Установочные и распределительные коробки данной серии предназначены для монтажа в полые стены или перегородки, для установки различных электроустановочных изделий: розеток, выключателей, диммеров. Используя крышку, изделия можно применять в качестве распаячной (разветвительной) коробки для развода кабеля и проводов.</p><p>Материал изготовления - полипропилен.</p><p>Степень защиты - IP20.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для полых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ40021 установча d65x40 мм для порожнистних стін, IEK","<h2>Опис товару</h2><p>Установчі та розподільні коробки даної серії призначені для монтажу в порожнисті стіни або перегородки, для встановлення різних електроустановочних виробів: розеток, вимикачів, димерів. Використовуючи кришку, вироби можна застосовувати в якості розпаячної (розгалужувальної) коробки для розведення кабелю і проводів.</p><p>Матеріал виготовлення - поліпропілен.</p><p>Ступінь захисту - IP20.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для порожнистих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Для полых стен,Русский ~ IP20
https://001.com.ua/korobka-km40022-ustanovochnaya-d65x45-mm-dlya-polyh-sten-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km40022-ustanovochnaya-dlya-polyh-sten-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km40022-photo.jpg,"Коробка КМ40022 установочная d65x45 мм для полых стен, IEK",Монтажные коробки,IEK,UKG10-065-040-000-P,UKG10-065-040-000-P,outofstock,1,12,"10,07","Коробка КМ40022 установочная d65x45 мм для полых стен, IEK","<h2>Описание товара</h2><p>Установочные и распределительные коробки данной серии предназначены для монтажа в полые стены или перегородки, для установки различных электроустановочных изделий: розеток, выключателей, диммеров. Используя крышку, изделия можно применять в качестве распаячной (разветвительной) коробки для развода кабеля и проводов.</p><p>Материал изготовления - полипропилен.</p><p>Степень защиты - IP20.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для полых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ40022 установча d65x45 мм для порожнистних стін, IEK","<h2>Опис товару</h2><p>Установчі та розподільні коробки даної серії призначені для монтажу в порожнисті стіни або перегородки, для встановлення різних електроустановочних виробів: розеток, вимикачів, димерів. Використовуючи кришку, вироби можна застосовувати в якості розпаячної (розгалужувальної) коробки для розведення кабелю і проводів.</p><p>Матеріал виготовлення - поліпропілен.</p><p>Ступінь захисту - IP20.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для порожнистих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Для полых стен,Русский ~ IP20
https://001.com.ua/korobka-km41021-raspayachnaya-92x92x40-mm-dlya-polyh-sten-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41021-raspayachnaya-dlya-polyh-sten-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41021-41022-photo.jpg,"Коробка КМ41021 распаячная 92x92x40 мм для полых стен, IEK",Монтажные коробки,IEK,UKG11-092-092-040-M,UKG11-092-092-040-M,outofstock,1,12,"36,78","Коробка КМ41021 распаячная 92x92x40 мм для полых стен, IEK","<h2>Описание товара</h2><p>Установочные и распределительные коробки данной серии предназначены для монтажа в полые стены или перегородки, для установки различных электроустановочных изделий: розеток, выключателей, диммеров. Используя крышку, изделия можно применять в качестве распаячной (разветвительной) коробки для развода кабеля и проводов.</p><p>Материал изготовления - полипропилен.</p><p>Степень защиты - IP20.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для полых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ41021 розпаячна 92x92x40 мм для порожнистних стін, IEK","<h2>Опис товару</h2><p>Установчі та розподільні коробки даної серії призначені для монтажу в порожнисті стіни або перегородки, для встановлення різних електроустановочних виробів: розеток, вимикачів, димерів. Використовуючи кришку, вироби можна застосовувати в якості розпаячної (розгалужувальної) коробки для розведення кабелю і проводів.</p><p>Матеріал виготовлення - поліпропілен.</p><p>Ступінь захисту - IP20.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для порожнистих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Для полых стен,Русский ~ IP20
https://001.com.ua/korobka-km41244-raspayachnaya-dlya-o-u-190x140x70-mm-ip55-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41243-raspayachnaya-dlya-otkrytoy-ustanovki-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41243-km41244-photo.jpg,"Коробка КМ41244 распаячная для о/у 190x140x70 мм IP55, IEK",Монтажные коробки,IEK,UKO11-190-140-070-K41-55,UKO11-190-140-070-K41-55,outofstock,1,12,"184,95","Коробка КМ41244 распаячная для о/у 190x140x70 мм IP55, IEK","<h2>Описание товара</h2><p>Монтажные коробки для открытого монтажа предназначены для разветвления проводов и кабелей, также для скрытия и дополнительной защиты мест коммутации. Коробки для открытого монтажа используются как часть системы электрической канализации, состоящей из жестких и гофрированных труб. Некоторые типы коробок (степень защиты IP44, IP55) могут быть использованы на открытом воздухе, а также во влажных и пыльных помещениях.</p><ul><li>Материал изготовления — полистирол.</li><li>Цвет — RAL 7035.</li><li>Степень защиты — IP55.</li><li>Рабочая температура — от -25 до +40 °С.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>открытой установки</td></tr><tr><td>Степень защиты</td><td>IP55</td></tr></tbody></table>","Коробка КМ41244 розпаячна для в/в 190x140x70 мм IP55, IEK","<h2>Опис товару</h2><p>Монтажні коробки для відкритого монтажу призначені для розгалуження проводів та кабелів, також для приховування і додаткового захисту місць комутації. Коробки для відкритого монтажу використовуються як частина системи електричної каналізації, що складається з жорстких і гофрованих труб. Деякі типи коробок (ступінь захисту IP44, IP55) можуть бути використані на відкритому повітрі, а також у вологих і запилених приміщеннях.</p><ul><li>Матеріал виготовлення — полістирол.</li><li>Колір — RAL 7035.</li><li>Ступінь захисту — IP55.</li><li>Робоча температура — від -25 до +40 °С.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>відкритого встановлення</td></tr><tr><td>Ступінь захисту</td><td>IP55</td></tr></tbody></table>",Русский ~ Открытой установки,Русский ~ IP55
https://001.com.ua/korobka-km41246-raspayachnaya-dlya-o-u-190x140x120-mm-ip55-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km41245-raspayachnaya-dlya-otkrytoy-ustanovki-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km41245-km41246-photo.jpg,"Коробка КМ41246 распаячная для о/у 190x140x120 мм IP55, IEK",Монтажные коробки,IEK,UKO10-190-140-120-K41-55,UKO10-190-140-120-K41-55,outofstock,1,12,"234,66","Коробка КМ41246 распаячная для о/у 190x140x120 мм IP55, IEK","<h2>Описание товара</h2><p>Монтажные коробки для открытого монтажа предназначены для разветвления проводов и кабелей, также для скрытия и дополнительной защиты мест коммутации. Коробки для открытого монтажа используются как часть системы электрической канализации, состоящей из жестких и гофрированных труб. Некоторые типы коробок (степень защиты IP44, IP55) могут быть использованы на открытом воздухе, а также во влажных и пыльных помещениях.</p><ul><li>Материал изготовления — полистирол.</li><li>Цвет — RAL 7035.</li><li>Степень защиты — IP55.</li><li>Рабочая температура — от -25 до +40 °С.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>открытой установки</td></tr><tr><td>Степень защиты</td><td>IP55</td></tr></tbody></table>","Коробка КМ41246 розпаячна для в/в 190x140x120 мм IP55, IEK","<h2>Опис товару</h2><p>Монтажні коробки для відкритого монтажу призначені для розгалуження проводів та кабелів, також для приховування і додаткового захисту місць комутації. Коробки для відкритого монтажу використовуються як частина системи електричної каналізації, що складається з жорстких і гофрованих труб. Деякі типи коробок (ступінь захисту IP44, IP55) можуть бути використані на відкритому повітрі, а також у вологих і запилених приміщеннях.</p><ul><li>Матеріал виготовлення — полістирол.</li><li>Колір — RAL 7035.</li><li>Ступінь захисту — IP55.</li><li>Робоча температура — від -25 до +40 °С.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>відкритого встановлення</td></tr><tr><td>Ступінь захисту</td><td>IP55</td></tr></tbody></table>",Русский ~ Открытой установки,Русский ~ IP55
https://001.com.ua/kanal-soedinitel-km43002-dlya-ustanovochnyh-korobok-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-kanal-soedinitel-km43002-dlya-ustanovochnyh-korobok-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km43002-photo.jpg,"Канал-соединитель КМ43002 для установочных коробок, IEK",Монтажные коробки,IEK,UKA-1,UKA-1,outofstock,1,12,"2,40","Канал-соединитель КМ43002 для установочных коробок, IEK",<h2>Описание товара</h2><p>Дополнительное устройство для быстрого соединения установочных коробов КМ40022. Точная геометрия.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для полых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>,"Канал-з'єднувач КМ43002 для установчих коробок, IEK",<h2>Опис товару</h2><p>Додатковий пристрій для швидкого з'єднання монтажних коробок КМ40022. Точна геометрія.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для порожнистих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>,Русский ~ Для полых стен,Русский ~ IP20
https://001.com.ua/kryshka-km43001-dlya-ustanovochnyh-korobok-d60-mm-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-kryshka-km43001-dlya-ustanovochnyh-korobok-d60-mm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km43001-photo.jpg,"Крышка КМ43001 для установочных коробок d60 мм, IEK",Монтажные коробки,IEK,UKA-2,UKA-2,outofstock,1,12,"4,43","Крышка КМ43001 для установочных коробок d60 мм, IEK","<h2>Описание товара</h2><p>Установочные и распределительные коробки данной серии предназначены для монтажа в полые стены или перегородки, для установки различных электроустановочных изделий: розеток, выключателей, диммеров. Используя крышку, изделия можно применять в качестве распаячной (разветвительной) коробки для развода кабеля и проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для полых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Кришка КМ43001 для установчих коробок d60 мм, IEK","<h2>Опис товару</h2><p>Установчі та розподільні коробки даної серії призначені для монтажу в порожнисті стіни або перегородки, для встановлення різних електроустановочних виробів: розеток, вимикачів, димерів. Використовуючи кришку, вироби можна застосовувати в якості розпаячної (розгалужувальної) коробки для розведення кабелю і проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для порожнистих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Для полых стен,Русский ~ IP20
https://001.com.ua/korobka-km40001-ustanovochnaya-dlya-tverdyh-sten-d63x40-mm-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-korobka-km40001-ustanovochnaya-dlya-tverdyh-sten-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-km40001-photo.jpg,"Коробка КМ40001 установочная для твердых стен d63x40 мм, IEK",Монтажные коробки,IEK,UKT10-063-040-000,UKT10-063-040-000,outofstock,1,12,,"Коробка КМ40001 установочная для твердых стен d63x40 мм, IEK","<h2>Описание товара</h2><p>Установочные и распределительные коробки данной серии предназначены для монтажа в сплошные кирпичные или бетонные стены различных электроустановочных изделий: розеток, выключателей, диммеров. Используя крышку, изделия можно применять в качестве распаячной (разветвительной) коробки для развода кабеля и проводов.</p><p>Материал изготовления - полипропилен.</p><p>Степень защиты - IP20.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>для твердых стен</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table>","Коробка КМ40001 установча для твердих стін d63x40 мм, IEK","<h2>Опис товару</h2><p>Установчі та розподільні коробки даної серії призначені для монтажу в суцільні цегельні або бетонні стіни різних електроустановочних виробів: розеток, вимикачів, димерів. Використовуючи кришку, вироби можна застосовувати в якості розпаячної (розгалужувальної) коробки для розведення кабелю і проводів.</p><p>Матеріал виготовлення - поліпропілен.</p><p>Ступінь захисту - IP20.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>для твердих стін</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table>",Русский ~ Для твердых стен,Русский ~ IP20
