URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип оборудования,Размеры,В упаковке,Цвет товара
https://001.com.ua/ploschadka-samokleyaschayasya-30x30-pod-homuty-belaya-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-belaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-30-30-photo.jpg,"Площадка самоклеящаяся 30×30 под хомуты белая (упаковка 100 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP30-30-100,UHP30-30-100,outofstock,1,12,"153,75","Площадка самоклеящаяся 30×30 под хомуты белая (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>30×30</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Майданчик самоклейкий 30×30 під хомути білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>30×30</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 30×30,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/ploschadka-samokleyaschayasya-20x20-pod-homuty-chernaya-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-chernaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-20-20-photo.jpg,"Площадка самоклеящаяся 20×20 под хомуты черная (упаковка 20 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP31-20-020,UHP31-20-020,outofstock,1,12,"17,12","Площадка самоклеящаяся 20×20 под хомуты черная (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>20×20</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Майданчик самоклейкий 20×20 під хомути чорний (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>20×20</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 20×20,Русский ~ 20шт,Русский ~ Черный
https://001.com.ua/ploschadka-samokleyaschayasya-30x30-pod-homuty-belaya-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-belaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-30-30-photo.jpg,"Площадка самоклеящаяся 30×30 под хомуты белая (упаковка 20 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP30-30-020,UHP30-30-020,outofstock,1,12,"35,82","Площадка самоклеящаяся 30×30 под хомуты белая (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>30×30</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Майданчик самоклейкий 30×30 під хомути білий (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>30×30</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 30×30,Русский ~ 20шт,Русский ~ Белый
https://001.com.ua/ploschadka-samokleyaschayasya-25x25-pod-homuty-belaya-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-belaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-25-25-photo.jpg,"Площадка самоклеящаяся 25×25 под хомуты белая (упаковка 100 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP30-25-100,UHP30-25-100,outofstock,1,12,"110,23","Площадка самоклеящаяся 25×25 под хомуты белая (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>25×25</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Майданчик самоклейкий 25×25 під хомути білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>25×25</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 25×25,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/ploschadka-samokleyaschayasya-40x40-pod-homuty-belaya-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-belaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-40-40-photo.jpg,"Площадка самоклеящаяся 40×40 под хомуты белая (упаковка 100 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP30-40-100,UHP30-40-100,outofstock,1,12,"270,02","Площадка самоклеящаяся 40×40 под хомуты белая (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>40×40</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Майданчик самоклейкий 40×40 під хомути білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>40×40</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 40×40,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/ploschadka-samokleyaschayasya-25x25-pod-homuty-chernaya-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-chernaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-25-25-photo.jpg,"Площадка самоклеящаяся 25×25 под хомуты черная (упаковка 100 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP31-25-100,UHP31-25-100,outofstock,1,12,"113,01","Площадка самоклеящаяся 25×25 под хомуты черная (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>25×25</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Майданчик самоклейкий 25×25 під хомути чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>25×25</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 25×25,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/ploschadka-samokleyaschayasya-30x30-pod-homuty-chernaya-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-chernaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-30-30-photo.jpg,"Площадка самоклеящаяся 30×30 под хомуты черная (упаковка 100 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP31-30-100,UHP31-30-100,outofstock,1,12,"251,82","Площадка самоклеящаяся 30×30 под хомуты черная (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>30×30</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Майданчик самоклейкий 30×30 під хомути чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>30×30</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 30×30,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/ploschadka-samokleyaschayasya-40x40-pod-homuty-chernaya-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-chernaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-40-40-photo.jpg,"Площадка самоклеящаяся 40×40 под хомуты черная (упаковка 20 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP31-40-020,UHP31-40-020,outofstock,1,12,"62,82","Площадка самоклеящаяся 40×40 под хомуты черная (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>40×40</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Майданчик самоклейкий 40×40 під хомути чорний (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>40×40</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 40×40,Русский ~ 20шт,Русский ~ Черный
https://001.com.ua/ploschadka-samokleyaschayasya-40x40-pod-homuty-chernaya-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-chernaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-40-40-photo.jpg,"Площадка самоклеящаяся 40×40 под хомуты черная (упаковка 100 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP31-40-100,UHP31-40-100,outofstock,1,12,"270,02","Площадка самоклеящаяся 40×40 под хомуты черная (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>40×40</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Майданчик самоклейкий 40×40 під хомути чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>40×40</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 40×40,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/ploschadka-samokleyaschayasya-25x25-pod-homuty-belaya-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-belaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-25-25-photo.jpg,"Площадка самоклеящаяся 25×25 под хомуты белая (упаковка 20 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP30-25-020,UHP30-25-020,outofstock,1,12,"27,29","Площадка самоклеящаяся 25×25 под хомуты белая (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>25×25</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Майданчик самоклейкий 25×25 під хомути білий (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>25×25</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 25×25,Русский ~ 20шт,Русский ~ Белый
https://001.com.ua/ploschadka-samokleyaschayasya-40x40-pod-homuty-belaya-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-belaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-40-40-photo.jpg,"Площадка самоклеящаяся 40×40 под хомуты белая (упаковка 20 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP30-40-020,UHP30-40-020,outofstock,1,12,"62,82","Площадка самоклеящаяся 40×40 под хомуты белая (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>40×40</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Майданчик самоклейкий 40×40 під хомути білий (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>40×40</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 40×40,Русский ~ 20шт,Русский ~ Белый
https://001.com.ua/ploschadka-samokleyaschayasya-25x25-pod-homuty-chernaya-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-chernaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-25-25-photo.jpg,"Площадка самоклеящаяся 25×25 под хомуты черная (упаковка 20 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP31-25-020,UHP31-25-020,outofstock,1,12,"27,29","Площадка самоклеящаяся 25×25 под хомуты черная (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>25×25</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Майданчик самоклейкий 25×25 під хомути чорний (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>25×25</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 25×25,Русский ~ 20шт,Русский ~ Черный
https://001.com.ua/ploschadka-samokleyaschayasya-30x30-pod-homuty-chernaya-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-ploschadka-samokleyaschayasya-pod-homuty-chernaya-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ploschadka-30-30-photo.jpg,"Площадка самоклеящаяся 30×30 под хомуты черная (упаковка 20 шт.), IEK",Самоклеящиеся площадки для хомутов,IEK,UHP31-30-020,UHP31-30-020,outofstock,1,12,"35,82","Площадка самоклеящаяся 30×30 под хомуты черная (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для крепления кабельных хомутов на гладких поверхностях. С самоклеящимся слоем.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер, мм</td><td>30×30</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Майданчик самоклейкий 30×30 під хомути чорний (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для кріплення кабельних хомутів на гладких поверхнях. З самоклейким шаром.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір, мм</td><td>30×30</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Площадка под стяжку,Русский ~ 30×30,Русский ~ 20шт,Русский ~ Черный
